,currentdate,currenttime,open,high,low,close
4924,2024-02-20,10:04:00,46592.15,46614.70,46592.15,46593.00
4925,2024-02-20,10:05:00,46592.10,46614.75,46590.80,46607.55
4926,2024-02-20,10:06:00,46604.75,46644.45,46601.65,46612.10
4927,2024-02-20,10:07:00,46609.45,46639.05,46609.25,46625.10
4928,2024-02-20,10:08:00,46628.95,46739.20,46623.85,46739.20
4929,2024-02-20,10:09:00,46752.05,46778.65,46738.15,46762.40
4930,2024-02-20,10:10:00,46771.45,46805.85,46763.50,46805.85
4931,2024-02-20,10:11:00,46806.45,46815.85,46780.40,46789.10
4932,2024-02-20,10:12:00,46788.35,46799.90,46779.05,46791.10
4933,2024-02-20,10:13:00,46793.70,46835.85,46779.90,46835.85
4934,2024-02-20,10:14:00,46830.60,46878.85,46817.60,46878.85
4935,2024-02-20,10:15:00,46873.05,46913.40,46863.80,46913.40
4936,2024-02-20,10:16:00,46908.95,46922.05,46879.40,46883.40
4937,2024-02-20,10:17:00,46871.45,46879.05,46848.90,46867.20
4938,2024-02-20,10:18:00,46862.10,46882.95,46852.00,46880.05
4939,2024-02-20,10:19:00,46882.50,46898.10,46877.00,46897.00
4940,2024-02-20,10:20:00,46892.95,46895.30,46856.45,46859.20
4941,2024-02-20,10:21:00,46864.20,46879.10,46861.25,46869.35
4942,2024-02-20,10:22:00,46869.25,46888.15,46868.85,46876.35
4943,2024-02-20,10:23:00,46878.20,46883.90,46860.90,46871.65
4944,2024-02-20,10:24:00,46865.20,46882.45,46860.15,46877.50
4945,2024-02-20,10:25:00,46876.25,46890.25,46858.80,46874.60
4946,2024-02-20,10:26:00,46868.90,46871.10,46846.85,46861.50
4947,2024-02-20,10:27:00,46861.90,46866.50,46845.15,46845.15
4948,2024-02-20,10:28:00,46844.95,46862.35,46841.65,46844.45
4949,2024-02-20,10:29:00,46846.10,46910.60,46846.10,46901.75
4950,2024-02-20,10:30:00,46899.60,46968.80,46885.55,46953.90
4951,2024-02-20,10:31:00,46956.00,46957.15,46912.60,46912.60
4952,2024-02-20,10:32:00,46910.25,46929.65,46878.75,46886.20
4953,2024-02-20,10:33:00,46884.25,46886.20,46857.35,46862.30
4954,2024-02-20,10:34:00,46865.60,46894.10,46849.55,46886.50
4955,2024-02-20,10:35:00,46887.90,46888.80,46858.80,46862.00
4956,2024-02-20,10:36:00,46860.95,46871.60,46853.60,46854.95
4957,2024-02-20,10:37:00,46854.10,46873.30,46838.05,46842.35
4958,2024-02-20,10:38:00,46842.95,46858.90,46839.10,46846.95
4959,2024-02-20,10:39:00,46847.35,46863.50,46838.70,46853.90
4960,2024-02-20,10:40:00,46851.95,46858.55,46836.85,46841.85
4961,2024-02-20,10:41:00,46844.35,46848.45,46822.20,46843.30
4962,2024-02-20,10:42:00,46843.75,46851.25,46811.30,46822.35
4963,2024-02-20,10:43:00,46824.15,46825.70,46808.25,46820.10
4964,2024-02-20,10:44:00,46822.45,46822.45,46792.90,46800.00
4965,2024-02-20,10:45:00,46798.90,46822.85,46798.90,46817.20
4966,2024-02-20,10:46:00,46815.10,46835.65,46804.70,46809.40
4967,2024-02-20,10:47:00,46805.85,46836.70,46805.85,46831.40
4968,2024-02-20,10:48:00,46829.20,46851.80,46829.20,46848.35
4969,2024-02-20,10:49:00,46844.15,46846.75,46831.90,46835.60
4970,2024-02-20,10:50:00,46836.75,46841.05,46828.45,46831.65
4971,2024-02-20,10:51:00,46833.30,46849.65,46814.85,46816.25
4972,2024-02-20,10:52:00,46818.80,46823.05,46805.65,46820.05
4973,2024-02-20,10:53:00,46817.85,46821.40,46804.25,46815.35
4974,2024-02-20,10:54:00,46815.10,46821.70,46804.65,46806.65
4975,2024-02-20,10:55:00,46806.75,46824.10,46804.90,46817.50
4976,2024-02-20,10:56:00,46817.85,46832.95,46812.30,46823.90
4977,2024-02-20,10:57:00,46829.10,46881.65,46823.30,46846.85
4978,2024-02-20,10:58:00,46845.55,46872.20,46845.20,46861.70
4979,2024-02-20,10:59:00,46857.85,46867.75,46850.50,46865.75
4980,2024-02-20,11:00:00,46867.45,46867.45,46851.75,46864.75
4981,2024-02-20,11:01:00,46863.40,46868.85,46853.15,46860.15
4982,2024-02-20,11:02:00,46860.45,46860.45,46845.35,46852.10
4983,2024-02-20,11:03:00,46852.75,46860.65,46844.35,46848.25
4984,2024-02-20,11:04:00,46849.35,46860.60,46837.90,46858.05
4985,2024-02-20,11:05:00,46858.75,46873.60,46857.75,46866.60
4986,2024-02-20,11:06:00,46865.95,46887.70,46859.90,46872.20
4987,2024-02-20,11:07:00,46868.85,46874.75,46840.85,46848.40
4988,2024-02-20,11:08:00,46844.55,46867.85,46844.55,46862.25
4989,2024-02-20,11:09:00,46858.40,46875.40,46858.40,46874.10
4990,2024-02-20,11:10:00,46870.80,46885.15,46868.45,46869.35
4991,2024-02-20,11:11:00,46865.90,46882.35,46864.20,46869.65
4992,2024-02-20,11:12:00,46872.55,46872.55,46851.90,46864.45
4993,2024-02-20,11:13:00,46865.00,46871.65,46851.00,46865.70
4994,2024-02-20,11:14:00,46868.00,46892.65,46868.00,46882.25
4995,2024-02-20,11:15:00,46878.45,46897.40,46878.45,46885.90
4996,2024-02-20,11:16:00,46885.95,46891.20,46874.45,46882.70
4997,2024-02-20,11:17:00,46882.25,46893.45,46876.45,46886.40
4998,2024-02-20,11:18:00,46891.15,46927.60,46887.70,46917.40
4999,2024-02-20,11:19:00,46916.95,46936.80,46914.05,46924.35
5000,2024-02-20,11:20:00,46930.15,46946.70,46926.20,46940.20
5001,2024-02-20,11:21:00,46938.60,46944.15,46915.70,46924.35
5002,2024-02-20,11:22:00,46918.35,46926.30,46914.65,46926.30
5003,2024-02-20,11:23:00,46921.55,46928.05,46911.95,46920.85
5004,2024-02-20,11:24:00,46920.90,46921.70,46911.75,46915.50
5005,2024-02-20,11:25:00,46916.90,46919.45,46886.60,46891.95
5006,2024-02-20,11:26:00,46892.60,46902.55,46890.25,46901.95
5007,2024-02-20,11:27:00,46900.70,46901.10,46894.45,46897.35
5008,2024-02-20,11:28:00,46895.50,46912.20,46893.60,46912.20
5009,2024-02-20,11:29:00,46911.20,46918.30,46902.40,46912.65
5010,2024-02-20,11:30:00,46913.60,46917.10,46909.65,46911.35
5011,2024-02-20,11:31:00,46910.75,46921.40,46908.30,46920.70
5012,2024-02-20,11:32:00,46921.65,46966.40,46918.15,46958.65
5013,2024-02-20,11:33:00,46955.40,46968.25,46929.65,46937.70
5014,2024-02-20,11:34:00,46938.20,46944.95,46930.95,46942.40
5015,2024-02-20,11:35:00,46940.00,46940.00,46923.95,46927.80
5016,2024-02-20,11:36:00,46929.75,46929.75,46902.30,46907.45
5017,2024-02-20,11:37:00,46905.70,46918.20,46898.90,46917.75
5018,2024-02-20,11:38:00,46917.80,46917.80,46889.50,46894.00
5019,2024-02-20,11:39:00,46896.75,46897.25,46840.45,46850.60
5020,2024-02-20,11:40:00,46850.80,46866.05,46840.15,46855.10
5021,2024-02-20,11:41:00,46852.60,46875.40,46840.55,46848.75
5022,2024-02-20,11:42:00,46850.90,46853.15,46828.40,46836.00
5023,2024-02-20,11:43:00,46837.60,46854.40,46832.35,46853.60
5024,2024-02-20,11:44:00,46851.70,46870.15,46851.70,46860.95
5025,2024-02-20,11:45:00,46855.95,46864.80,46841.55,46850.10
5026,2024-02-20,11:46:00,46849.20,46862.00,46841.60,46861.60
5027,2024-02-20,11:47:00,46862.45,46864.10,46846.80,46857.30
5028,2024-02-20,11:48:00,46858.35,46858.65,46843.60,46858.65
5029,2024-02-20,11:49:00,46855.80,46877.25,46853.70,46870.70
5030,2024-02-20,11:50:00,46872.85,46877.60,46866.80,46872.60
5031,2024-02-20,11:51:00,46870.60,46877.45,46858.85,46870.90
5032,2024-02-20,11:52:00,46873.30,46885.70,46869.70,46885.70
5033,2024-02-20,11:53:00,46885.90,46897.80,46878.85,46897.00
5034,2024-02-20,11:54:00,46892.40,46901.10,46887.65,46889.80
5035,2024-02-20,11:55:00,46890.90,46899.40,46881.10,46890.45
5036,2024-02-20,11:56:00,46894.95,46899.45,46884.65,46894.00
5037,2024-02-20,11:57:00,46893.45,46896.20,46884.45,46891.00
5038,2024-02-20,11:58:00,46887.05,46897.75,46883.20,46897.75
5039,2024-02-20,11:59:00,46897.70,46903.05,46884.55,46895.40
5040,2024-02-20,12:00:00,46891.20,46907.60,46889.00,46902.15
5041,2024-02-20,12:01:00,46902.15,46905.55,46893.00,46900.95
5042,2024-02-20,12:02:00,46901.30,46920.80,46899.90,46920.80
5043,2024-02-20,12:03:00,46920.20,46936.95,46914.65,46936.00
5044,2024-02-20,12:04:00,46933.70,46948.65,46926.15,46939.95
5045,2024-02-20,12:05:00,46941.35,46943.40,46928.15,46933.00
5046,2024-02-20,12:06:00,46934.40,46962.70,46917.85,46957.30
5047,2024-02-20,12:07:00,46952.65,46978.40,46951.00,46976.95
5048,2024-02-20,12:08:00,46970.45,46980.70,46948.75,46952.10
5049,2024-02-20,12:09:00,46950.45,46969.55,46950.45,46967.50
5050,2024-02-20,12:10:00,46965.25,46971.35,46959.20,46965.50
5051,2024-02-20,12:11:00,46960.95,46962.95,46940.55,46958.50
5052,2024-02-20,12:12:00,46958.20,46961.10,46936.90,46943.90
5053,2024-02-20,12:13:00,46943.45,46945.25,46935.95,46937.45
5054,2024-02-20,12:14:00,46939.25,46943.15,46926.85,46932.15
5055,2024-02-20,12:15:00,46933.10,46939.80,46921.80,46924.25
5056,2024-02-20,12:16:00,46921.50,46923.15,46913.40,46919.20
5057,2024-02-20,12:17:00,46918.35,46929.70,46916.70,46926.90
5058,2024-02-20,12:18:00,46923.80,46926.45,46912.45,46912.70
5059,2024-02-20,12:19:00,46912.45,46924.90,46909.00,46917.00
5060,2024-02-20,12:20:00,46920.20,46941.40,46910.90,46924.00
5061,2024-02-20,12:21:00,46924.45,46928.35,46900.45,46926.85
5062,2024-02-20,12:22:00,46927.00,46936.90,46921.65,46929.70
5063,2024-02-20,12:23:00,46934.20,46942.10,46923.45,46940.40
5064,2024-02-20,12:24:00,46941.00,46951.00,46936.05,46951.00
5065,2024-02-20,12:25:00,46950.60,46955.30,46945.30,46953.00
5066,2024-02-20,12:26:00,46953.95,46953.95,46937.40,46943.20
5067,2024-02-20,12:27:00,46945.05,46945.05,46932.55,46935.30
5068,2024-02-20,12:28:00,46936.70,46941.30,46930.85,46936.00
5069,2024-02-20,12:29:00,46939.45,46949.60,46934.65,46944.85
5070,2024-02-20,12:30:00,46945.20,46950.65,46934.55,46948.45
5071,2024-02-20,12:31:00,46947.75,46947.75,46926.90,46928.15
5072,2024-02-20,12:32:00,46930.50,46930.50,46919.55,46928.30
5073,2024-02-20,12:33:00,46928.70,46941.45,46920.25,46931.75
5074,2024-02-20,12:34:00,46931.35,46946.10,46928.95,46946.10
5075,2024-02-20,12:35:00,46945.90,46945.90,46935.65,46939.95
5076,2024-02-20,12:36:00,46936.00,46944.60,46934.35,46940.75
5077,2024-02-20,12:37:00,46938.25,46945.05,46938.25,46944.60
5078,2024-02-20,12:38:00,46942.40,46944.55,46921.25,46936.35
5079,2024-02-20,12:39:00,46937.20,46944.20,46936.40,46943.00
5080,2024-02-20,12:40:00,46942.60,46955.00,46940.40,46953.85
5081,2024-02-20,12:41:00,46953.10,46953.25,46938.15,46943.80
5082,2024-02-20,12:42:00,46943.05,46952.35,46938.45,46952.35
5083,2024-02-20,12:43:00,46951.45,46970.20,46946.20,46968.75
5084,2024-02-20,12:44:00,46968.00,46968.00,46948.65,46950.55
5085,2024-02-20,12:45:00,46945.80,46963.10,46945.80,46956.35
5086,2024-02-20,12:46:00,46954.10,46955.85,46943.75,46948.85
5087,2024-02-20,12:47:00,46951.05,46954.75,46941.85,46950.40
5088,2024-02-20,12:48:00,46946.65,46957.00,46936.95,46954.40
5089,2024-02-20,12:49:00,46953.80,46969.15,46951.85,46958.05
5090,2024-02-20,12:50:00,46959.20,46965.40,46953.00,46961.60
5091,2024-02-20,12:51:00,46959.65,46960.55,46946.75,46952.10
5092,2024-02-20,12:52:00,46954.30,46962.55,46949.70,46958.25
5093,2024-02-20,12:53:00,46957.40,46968.45,46956.55,46967.35
5094,2024-02-20,12:54:00,46966.35,46969.55,46957.95,46968.20
5095,2024-02-20,12:55:00,46969.05,46978.40,46966.25,46973.80
5096,2024-02-20,12:56:00,46969.75,46990.70,46967.65,46984.85
5097,2024-02-20,12:57:00,46982.70,46991.00,46969.65,46977.40
5098,2024-02-20,12:58:00,46979.75,46991.40,46977.80,46980.65
5099,2024-02-20,12:59:00,46980.45,46980.45,46962.45,46962.45
5100,2024-02-20,13:00:00,46962.05,46965.55,46943.45,46964.55
5101,2024-02-20,13:01:00,46961.65,46986.75,46961.65,46966.90
5102,2024-02-20,13:02:00,46969.60,46973.00,46952.95,46954.05
5103,2024-02-20,13:03:00,46956.15,46974.95,46952.20,46972.80
5104,2024-02-20,13:04:00,46971.60,46981.40,46968.20,46979.70
5105,2024-02-20,13:05:00,46975.35,46979.10,46965.75,46973.15
5106,2024-02-20,13:06:00,46971.65,46975.70,46969.50,46975.50
5107,2024-02-20,13:07:00,46973.30,46977.25,46967.45,46977.25
5108,2024-02-20,13:08:00,46973.20,46979.40,46973.00,46974.30
5109,2024-02-20,13:09:00,46972.50,46976.75,46961.25,46967.35
5110,2024-02-20,13:10:00,46965.15,46971.20,46956.80,46956.80
5111,2024-02-20,13:11:00,46956.85,46959.20,46951.30,46956.65
5112,2024-02-20,13:12:00,46955.95,46955.95,46927.10,46943.45
5113,2024-02-20,13:13:00,46943.40,46944.90,46922.20,46929.20
5114,2024-02-20,13:14:00,46928.30,46935.10,46921.60,46934.30
5115,2024-02-20,13:15:00,46935.05,46935.05,46915.05,46925.15
5116,2024-02-20,13:16:00,46920.55,46941.00,46920.55,46938.35
5117,2024-02-20,13:17:00,46936.05,46955.80,46935.25,46955.10
5118,2024-02-20,13:18:00,46953.70,46955.70,46926.30,46933.70
5119,2024-02-20,13:19:00,46935.15,46937.75,46928.55,46933.20
5120,2024-02-20,13:20:00,46933.75,46942.95,46930.30,46934.85
5121,2024-02-20,13:21:00,46936.70,46943.30,46930.30,46943.30
5122,2024-02-20,13:22:00,46943.40,46960.20,46938.45,46957.10
5123,2024-02-20,13:23:00,46954.10,46983.95,46951.85,46966.10
5124,2024-02-20,13:24:00,46969.75,46977.55,46952.90,46968.45
5125,2024-02-20,13:25:00,46968.45,46980.55,46965.60,46968.10
5126,2024-02-20,13:26:00,46965.15,46981.45,46965.15,46977.60
5127,2024-02-20,13:27:00,46977.50,46985.45,46973.30,46984.60
5128,2024-02-20,13:28:00,46985.15,46985.20,46977.15,46982.10
5129,2024-02-20,13:29:00,46981.35,47040.90,46976.60,47029.30
5130,2024-02-20,13:30:00,47027.70,47059.30,47024.65,47046.10
5131,2024-02-20,13:31:00,47046.00,47047.05,47008.10,47011.55
5132,2024-02-20,13:32:00,47011.95,47014.35,46998.95,47011.40
5133,2024-02-20,13:33:00,47016.10,47016.10,46992.70,46992.70
5134,2024-02-20,13:34:00,46990.95,47017.55,46986.25,47017.55
5135,2024-02-20,13:35:00,47016.30,47016.30,46996.50,46998.85
5136,2024-02-20,13:36:00,46995.75,47006.30,46987.60,46998.70
5137,2024-02-20,13:37:00,46997.05,46997.05,46968.50,46983.20
5138,2024-02-20,13:38:00,46983.90,46983.90,46970.70,46978.55
5139,2024-02-20,13:39:00,46972.20,46977.50,46959.40,46974.10
5140,2024-02-20,13:40:00,46970.20,46974.85,46958.75,46966.75
5141,2024-02-20,13:41:00,46967.65,46981.05,46960.00,46979.65
5142,2024-02-20,13:42:00,46980.50,46980.50,46948.25,46959.00
5143,2024-02-20,13:43:00,46954.55,46978.80,46952.30,46974.35
5144,2024-02-20,13:44:00,46974.10,46978.75,46969.95,46972.80
5145,2024-02-20,13:45:00,46972.05,46978.00,46966.00,46971.30
5146,2024-02-20,13:46:00,46972.95,46972.95,46957.90,46963.35
5147,2024-02-20,13:47:00,46962.70,46975.05,46957.05,46974.60
5148,2024-02-20,13:48:00,46975.60,46976.85,46953.35,46957.35
5149,2024-02-20,13:49:00,46955.00,46972.95,46952.55,46972.90
5150,2024-02-20,13:50:00,46971.75,46974.55,46963.15,46965.75
5151,2024-02-20,13:51:00,46967.20,46970.15,46942.85,46959.30
5152,2024-02-20,13:52:00,46959.60,46962.25,46940.40,46944.80
5153,2024-02-20,13:53:00,46943.50,46946.20,46921.45,46923.35
5154,2024-02-20,13:54:00,46921.00,46936.10,46919.80,46926.35
5155,2024-02-20,13:55:00,46923.90,46925.55,46904.20,46915.00
5156,2024-02-20,13:56:00,46910.30,46926.90,46903.90,46922.90
5157,2024-02-20,13:57:00,46923.30,46928.60,46915.00,46928.60
5158,2024-02-20,13:58:00,46928.05,46928.70,46915.80,46916.50
5159,2024-02-20,13:59:00,46913.75,46919.45,46907.05,46917.85
5160,2024-02-20,14:00:00,46913.05,46941.15,46913.05,46941.15
5161,2024-02-20,14:01:00,46939.20,46945.50,46884.45,46886.25
5162,2024-02-20,14:02:00,46885.35,46886.35,46843.80,46851.25
5163,2024-02-20,14:03:00,46837.40,46871.60,46828.95,46853.10
5164,2024-02-20,14:04:00,46853.45,46857.55,46814.05,46829.25
5165,2024-02-20,14:05:00,46827.90,46853.35,46827.05,46853.35
5166,2024-02-20,14:06:00,46854.60,46855.00,46806.15,46853.75
5167,2024-02-20,14:07:00,46848.55,46863.70,46834.40,46851.30
5168,2024-02-20,14:08:00,46847.55,46866.65,46843.55,46854.75
5169,2024-02-20,14:09:00,46860.05,46883.05,46852.40,46883.05
5170,2024-02-20,14:10:00,46881.15,46896.00,46879.75,46884.10
5171,2024-02-20,14:11:00,46888.95,46888.95,46868.65,46875.50
5172,2024-02-20,14:12:00,46874.35,46884.60,46861.70,46884.05
5173,2024-02-20,14:13:00,46883.70,46890.55,46872.05,46890.55
5174,2024-02-20,14:14:00,46882.65,46918.95,46882.65,46917.00
5175,2024-02-20,14:15:00,46917.85,46934.55,46915.25,46931.95
5176,2024-02-20,14:16:00,46931.35,46940.40,46930.45,46933.00
5177,2024-02-20,14:17:00,46932.30,46938.25,46926.40,46933.20
5178,2024-02-20,14:18:00,46934.35,46958.95,46932.10,46951.80
5179,2024-02-20,14:19:00,46950.45,46953.65,46940.70,46942.40
5180,2024-02-20,14:20:00,46942.85,46946.50,46934.40,46941.65
5181,2024-02-20,14:21:00,46941.30,46945.20,46931.05,46937.75
5182,2024-02-20,14:22:00,46939.05,46967.75,46938.85,46953.20
5183,2024-02-20,14:23:00,46951.25,46976.80,46950.05,46974.30
5184,2024-02-20,14:24:00,46974.30,46993.95,46973.10,46985.40
5185,2024-02-20,14:25:00,46985.70,46987.65,46971.30,46978.35
5186,2024-02-20,14:26:00,46978.30,46981.05,46957.65,46961.65
5187,2024-02-20,14:27:00,46964.00,46998.85,46964.00,46988.15
5188,2024-02-20,14:28:00,46989.80,47019.75,46989.80,47018.05
5189,2024-02-20,14:29:00,47019.25,47029.35,47002.85,47004.25
5190,2024-02-20,14:30:00,47005.25,47015.85,47001.50,47004.00
5191,2024-02-20,14:31:00,47003.05,47011.65,46993.80,47011.65
5192,2024-02-20,14:32:00,47012.90,47021.30,46998.20,47016.65
5193,2024-02-20,14:33:00,47017.25,47065.85,47017.25,47039.15
5194,2024-02-20,14:34:00,47046.00,47059.85,47032.90,47059.85
5195,2024-02-20,14:35:00,47057.95,47069.95,47038.55,47038.55
5196,2024-02-20,14:36:00,47039.40,47047.00,47030.45,47041.35
5197,2024-02-20,14:37:00,47040.05,47049.75,47028.50,47028.65
5198,2024-02-20,14:38:00,47025.55,47040.30,47018.70,47034.75
5199,2024-02-20,14:39:00,47034.75,47035.95,47012.00,47017.05
5200,2024-02-20,14:40:00,47019.00,47019.00,46994.60,47008.25
5201,2024-02-20,14:41:00,47007.00,47026.75,47003.50,47023.10
5202,2024-02-20,14:42:00,47022.65,47029.40,47009.55,47010.60
5203,2024-02-20,14:43:00,47012.20,47019.10,47002.50,47014.90
5204,2024-02-20,14:44:00,47015.65,47026.35,47010.65,47010.65
5205,2024-02-20,14:45:00,47009.75,47021.70,47007.85,47018.50
5206,2024-02-20,14:46:00,47015.80,47022.35,46995.80,47003.90
5207,2024-02-20,14:47:00,47012.45,47027.55,47005.95,47016.90
5208,2024-02-20,14:48:00,47024.75,47024.75,47000.65,47000.95
5209,2024-02-20,14:49:00,47002.15,47003.70,46984.70,46988.70
5210,2024-02-20,14:50:00,46985.70,47007.80,46981.90,46998.90
5211,2024-02-20,14:51:00,46995.95,47006.50,46989.10,47002.50
5212,2024-02-20,14:52:00,47010.30,47031.30,46998.60,47017.30
5213,2024-02-20,14:53:00,47017.55,47027.05,47006.35,47015.95
5214,2024-02-20,14:54:00,47014.00,47027.35,47002.65,47009.50
5215,2024-02-20,14:55:00,47005.85,47013.60,46996.75,47008.70
5216,2024-02-20,14:56:00,47012.00,47014.10,46998.90,47000.25
5217,2024-02-20,14:57:00,46999.00,47014.35,46987.80,46992.10
5218,2024-02-20,14:58:00,46988.45,47004.55,46987.55,46999.95
5219,2024-02-20,14:59:00,47005.10,47005.10,46990.30,46995.65
5220,2024-02-20,15:00:00,46993.85,47082.35,46993.85,47036.05
5221,2024-02-20,15:01:00,47037.25,47045.15,47023.70,47030.65
5222,2024-02-20,15:02:00,47031.70,47070.20,47031.00,47067.95
5223,2024-02-20,15:03:00,47069.45,47123.75,47069.45,47122.20
5224,2024-02-20,15:04:00,47114.95,47127.05,47072.30,47085.70
5225,2024-02-20,15:05:00,47084.00,47102.85,47078.65,47102.85
5226,2024-02-20,15:06:00,47101.30,47128.35,47096.90,47119.70
5227,2024-02-20,15:07:00,47110.95,47122.20,47100.20,47105.00
5228,2024-02-20,15:08:00,47104.10,47104.10,47067.75,47070.55
5229,2024-02-20,15:09:00,47071.40,47088.10,47071.40,47088.10
5230,2024-02-20,15:10:00,47091.05,47103.15,47085.25,47100.95
5231,2024-02-20,15:11:00,47096.75,47096.75,47038.70,47047.05
5232,2024-02-20,15:12:00,47046.55,47102.00,47039.90,47099.95
5233,2024-02-20,15:13:00,47098.30,47111.25,47072.65,47082.70
5234,2024-02-20,15:14:00,47078.15,47095.70,47059.05,47094.20
5235,2024-02-20,15:15:00,47094.40,47105.90,47081.90,47105.10
5236,2024-02-20,15:16:00,47105.45,47117.85,47095.35,47116.40
5237,2024-02-20,15:17:00,47119.45,47120.45,47111.45,47118.80
5238,2024-02-20,15:18:00,47122.65,47126.50,47096.15,47102.50
5239,2024-02-20,15:19:00,47102.75,47115.05,47100.70,47104.45
5240,2024-02-20,15:20:00,47106.10,47117.30,47095.30,47102.10
5241,2024-02-20,15:21:00,47102.35,47114.25,47099.35,47112.95
5242,2024-02-20,15:22:00,47112.45,47128.65,47111.85,47120.95
5243,2024-02-20,15:23:00,47119.40,47122.40,47115.15,47120.00
5244,2024-02-20,15:24:00,47118.90,47125.50,47115.80,47117.65
5245,2024-02-20,15:25:00,47120.10,47124.50,47114.95,47117.75
5246,2024-02-20,15:26:00,47121.35,47123.40,47115.15,47119.40
5247,2024-02-20,15:27:00,47118.70,47129.45,47115.85,47123.65
5248,2024-02-20,15:28:00,47125.15,47131.25,47116.55,47122.90
5249,2024-02-20,15:29:00,47121.35,47136.75,47099.60,47126.65
5250,2024-02-21,09:15:00,47363.40,47363.40,47170.70,47220.10
5251,2024-02-21,09:16:00,47219.60,47234.40,47210.45,47227.05
5252,2024-02-21,09:17:00,47225.00,47259.70,47219.05,47254.40
5253,2024-02-21,09:18:00,47251.85,47258.05,47227.40,47248.50
5254,2024-02-21,09:19:00,47245.15,47245.15,47214.10,47220.65
5255,2024-02-21,09:20:00,47218.35,47229.10,47196.90,47228.90
5256,2024-02-21,09:21:00,47227.15,47227.15,47186.90,47189.75
5257,2024-02-21,09:22:00,47189.55,47190.55,47130.70,47130.70
5258,2024-02-21,09:23:00,47145.10,47200.90,47145.10,47195.45
5259,2024-02-21,09:24:00,47199.10,47199.10,47160.75,47166.50
5260,2024-02-21,09:25:00,47158.95,47174.95,47129.95,47172.20
5261,2024-02-21,09:26:00,47169.50,47186.55,47157.50,47178.85
